model_type,model_class,d_model,nhead,num_layers,decoder_type,batch_size,lr,epochs,sample_patients,training_timestamp,val_loss,epoch,lambda_align
regular,SingleModeConditionalTransformer,64,2,2,gaussian,32,0.001,2,all,2025-08-12T10:52:55.006305,1.7560164546966552,0,0.1
